,text,favourite_count,retweet_count,created_at
1233,"@CConstitucional La ausencia de inspección, vigilancia y control en materia de IVE es flagrante. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 22:25:09+00:00
1234,"¿En qué quedó la decisión de @CConstitucional sobre eliminar el aborto como delito en el código penal?

Este súper resumen de @ManifiestaMedia te lo cuenta 👇

#CorteVoteSí 
#CausaJustaPorElAborto https://t.co/7upqddlher",6,0,2021-11-19 22:24:56+00:00
1235,"@CConstitucional La garantía de los derechos y en especial del respeto a la vida privada, se beneficia de leyes no restrictivas. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 22:21:37+00:00
1236,"@CConstitucional La ausencia de inspección, vigilancia y control en materia de IVE es flagrante. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 22:20:18+00:00
1237,@CConstitucional Permitir el aborto voluntario sólo en algunas circunstancias deslegitima la decisión de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 22:15:48+00:00
1238,"RT @GIRE_mx: Hoy se cumplía el plazo para que la @CConstitucional se posicionara sobre la eliminación del aborto como delito, pero aún no t…",0,9,2021-11-19 22:14:43+00:00
1239,@CConstitucional La mayoría de los abortos inducidos ocurren durante el primer trimestre del embarazo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 22:14:02+00:00
1240,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 22:12:06+00:00
1241,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 22:11:31+00:00
1242,@CConstitucional Los argumentos prevalentes en los proyectos de ley a favor del aborto discutidos en las tres últimas legislaturas están relacionados con la autonomía reproductiva de la mujer. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,1,2021-11-19 22:10:18+00:00
1243,RT @mtonyrr: Estamos Lindos con el derecho de las madres de matar hijos (aborto) y el derecho de los hijos de matar padres (eutanasia) así…,0,1,2021-11-19 22:07:40+00:00
1244,@CConstitucional Las mujeres son las cuidadores principales en la sociedad: deberían poder decidir sobre su maternidad. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 22:05:22+00:00
1245,@CConstitucional Los plazos que proponen algunos modelos legales de aborto son arbitrarios. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 22:03:52+00:00
1246,"RT @paobraussin1101: #CorteAbortoSi #causajustaporelaborto Son miles miles de mujeres q no tienen acceso a una salud sexual, un embarazo de…",0,3,2021-11-19 22:02:45+00:00
1247,"@CConstitucional Las normas internacionales protegen los derechos reproductivos como parte de los derechos humanos, incluído el aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 22:02:20+00:00
1248,RT @ReproRightsLAC: Cada día que pasa sin eliminar el delito de aborto del código penal es una condena para las mujeres y niñas en Colombia…,0,12,2021-11-19 22:01:58+00:00
1249,"RT @GIRE_mx: Hoy se cumplía el plazo para que la @CConstitucional se posicionara sobre la eliminación del aborto como delito, pero aún no t…",0,9,2021-11-19 22:00:45+00:00
1250,@CConstitucional Cuando el aborto se practica en condiciones de seguridad y aportunidad las mujeres gozan de una vida más saludable. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 22:00:18+00:00
1251,"#RecomiendoLeer esta columna de @YolandaRuizCe sobre mujeres reales con historias que tienen un eje común: decidieron abortar. Ojalá los magistrados de la @CorteConstituc1 también la lean. La #CausaJustaPorElAborto nos moviliza a muchas. #CorteAbortoSí 
https://t.co/JIcHsXhJH4",2,1,2021-11-19 21:59:20+00:00
1252,RT @mesaporlavida: @CConstitucional La distribución de los servicios de aborto en Colombia es profundamente inequitativa. Tenemos más de #9…,0,1,2021-11-19 21:58:15+00:00
1253,@CConstitucional La distribución de los servicios de aborto en Colombia es profundamente inequitativa. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,1,2021-11-19 21:58:03+00:00
1254,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 21:57:19+00:00
1255,"RT @GIRE_mx: Hoy se cumplía el plazo para que la @CConstitucional se posicionara sobre la eliminación del aborto como delito, pero aún no t…",0,9,2021-11-19 21:56:10+00:00
1256,@CConstitucional El modelo de causales favorece la exigencia de requisitos no legales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:56:08+00:00
1257,@CConstitucional La interpretación restrictiva de una causal puede hacer que un aborto legal se transforme en delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:54:38+00:00
1258,RT @ReproRightsLAC: “Esperamos que el acceso al aborto sea cada vez mas temprano y de hecho que disminuyan”: @CataMartinezc en conversación…,0,10,2021-11-19 21:54:02+00:00
1259,RT @ReproRightsLAC: “Esperamos que el acceso al aborto sea cada vez mas temprano y de hecho que disminuyan”: @CataMartinezc en conversación…,0,10,2021-11-19 21:53:37+00:00
1260,"RT @GIRE_mx: Hoy se cumplía el plazo para que la @CConstitucional se posicionara sobre la eliminación del aborto como delito, pero aún no t…",0,9,2021-11-19 21:53:15+00:00
1261,@CConstitucional No toda declaración de objeción de conciencia es legal. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:53:11+00:00
1262,"Hoy se cumplía el plazo para que la @CConstitucional se posicionara sobre la eliminación del aborto como delito, pero aún no toma una decisión. #CorteVoteSí a la #CausaJustaPorElAborto https://t.co/396rkzkFlc",38,9,2021-11-19 21:52:18+00:00
1263,@CConstitucional Los plazos que proponen algunos modelos legales de aborto son arbitrarios. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:50:22+00:00
1264,RT @ReproRightsLAC: Cada día que pasa sin eliminar el delito de aborto del código penal es una condena para las mujeres y niñas en Colombia…,0,12,2021-11-19 21:49:02+00:00
1265,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 21:47:03+00:00
1266,"RT @MKamilaC: Hoy la @CConstitucional tiene en sus manos la posibilidad de hacer que el derecho penal,al menos en parte,deje de ser una her…",0,74,2021-11-19 21:46:33+00:00
1267,@CConstitucional Los avances en materia de acceso al aborto son incipientes pero sólidos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:46:28+00:00
1268,@CConstitucional Pese al modelo de causales vigente en el país más del 99% de los abortos son ilegales y las complicaciones son comunes. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:44:40+00:00
1269,@CConstitucional Las fallas administrativas en los servicios de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 21:42:52+00:00
1270,"Cada día que pasa sin eliminar el delito de aborto del código penal es una condena para las mujeres y niñas en Colombia. 

Lee nuestro comunicado oficial frente a la decisión de la @CConstitucional sobre el Aborto 🇨🇴 aquí 👇🏽

#CausaJustaPorElAborto #CorteAbortoSí #CorteVoteSí https://t.co/zvRLw9rkBX",33,12,2021-11-19 21:40:47+00:00
1271,@CConstitucional En colombia no existe un derecho a la vida del no nacido. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:40:24+00:00
1272,"#CorteAbortoSi #causajustaporelaborto Son miles miles de mujeres q no tienen acceso a una salud sexual, un embarazo debe ser deseado, planeado, no impuesto y más q eso ser una condena de mala vida en un país como este, donde ser mujer es un delito y objeto de abusos https://t.co/CSvUV2JGI7",4,3,2021-11-19 21:37:10+00:00
1273,@CConstitucional Desde 2006 los grupos conservadores han buscado retroceder los marcos normativos que protegen el derecho al aborto en Colombia. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:36:12+00:00
1274,@CConstitucional El uso del derecho penal para dirimir sobre el aborto es un mecanismo de control sobre los cuerpos de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:34:45+00:00
1275,@CConstitucional La muejer es la única que debería determinar cuánto riesgo está dispuesta a correr. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 21:32:53+00:00
1276,@CConstitucional La persistencia del delito de aborto opera como una de las más perniciosas barreras. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:30:25+00:00
1277,"RT @IvanDariohR: A los hombres que están en contra del aborto, un derecho fundamental que solo compromete a las mujeres, mañana es el día i…",0,35,2021-11-19 21:28:30+00:00
1278,@CConstitucional Los plazos que proponen algunos modelos legales de aborto son arbitrarios. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:27:56+00:00
1279,"RT @IvanDariohR: A los hombres que están en contra del aborto, un derecho fundamental que solo compromete a las mujeres, mañana es el día i…",0,35,2021-11-19 21:27:40+00:00
1280,@CConstitucional Los requisitos para acceder a un aborto legal son arbitrarios y variables. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:26:13+00:00
1281,@CConstitucional La laicidad del Estado es una condición para evitar interferencias sobre la libertad de las personas y en especial de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 21:23:00+00:00
1282,RT @viejas_verdes: @CConstitucional Los avances en materia de acceso al aborto son incipientes pero sólidos. Tenemos más de #90Argumentos p…,0,1,2021-11-19 21:22:03+00:00
1283,@CConstitucional Los avances en materia de acceso al aborto son incipientes pero sólidos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,1,2021-11-19 21:20:23+00:00
1284,RT @mesaporlavida: El mensaje de nuestras voceras es claro: Cada día qué pasa sin eliminar el delito de aborto es una condena para las muje…,0,11,2021-11-19 21:19:04+00:00
1285,"RT @IvanDariohR: A los hombres que están en contra del aborto, un derecho fundamental que solo compromete a las mujeres, mañana es el día i…",0,35,2021-11-19 21:16:41+00:00
1286,@CConstitucional Después de la despenalización del aborto en el país no prosperó en el congreso ningún proyecto contrario al derecho al aborto o que implicara retroceso en esta materia. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:16:10+00:00
1287,@CConstitucional Canadá y la eliminación del delito de aborto del código penal; un ejemplo a seguir. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:14:44+00:00
1288,RT @agualaboca: A muchas personas no nos cambiaría vida la eliminación del delito de aborto del Código Penal. ¿Saben a quién sí se las camb…,0,25,2021-11-19 21:13:59+00:00
1289,@CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:13:01+00:00
1290,"@CConstitucional Incumplir las normas sobre aborto puede generar faltas civíles, administrativas, o penales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 21:10:24+00:00
1291,"@CConstitucional El sector justicia, en lugar de proteger, vulnera el derecho a la IVE de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 21:06:19+00:00
1292,@CConstitucional El aborto sigue siendo un problema de salud pública en Colombia y en el mundo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:04:42+00:00
1293,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 21:04:42+00:00
1294,RT @ilusa_Gomez: Ya estamos frente a la @CConstitucional gritando #CorteaVoteSí a la #CausaJustaPorElAborto 💚💚😍 https://t.co/J83oryrtp2,0,42,2021-11-19 21:04:33+00:00
1295,@CConstitucional El aborto es un derecho en tensión con un delito que persiste. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:03:11+00:00
1296,RT @ddeser_: La eliminación del aborto como delito en el Código Penal de Colombia es fundamental para erradicar las maternidades forzadas.…,0,1,2021-11-19 21:02:46+00:00
1297,RT @womenslink: Esta mañana estuvimos en @ArribaBogota hablando sobre la demanda de @causajustaco. Nuestra abogada @LaMariArdila explica qu…,0,8,2021-11-19 21:00:33+00:00
1298,@CConstitucional Las fallas administrativas en los servicios de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 21:00:23+00:00
1299,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 20:59:44+00:00
1300,@CConstitucional Asegurar la justicia supone reconocer el valor de la vida de todas las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:58:10+00:00
1301,"La eliminación del aborto como delito en el Código Penal de Colombia es fundamental para erradicar las maternidades forzadas.
@causajustaco
@CConstitucional
#CorteAbortoSí
#CausaJustaPorElAborto https://t.co/roGkJBm4cv",5,1,2021-11-19 20:57:00+00:00
1302,@CConstitucional La penalización parcial o total del aborto minimiza la capacidad moral de las mujeres para tomar decisiones sobre su cuerpo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:56:19+00:00
1303,RT @womenslink: Esta mañana estuvimos en @ArribaBogota hablando sobre la demanda de @causajustaco. Nuestra abogada @LaMariArdila explica qu…,0,8,2021-11-19 20:55:12+00:00
1304,@CConstitucional La opinión mayoritaria de la población colombiana apoya la autonomía de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:54:46+00:00
1305,RT @agualaboca: A muchas personas no nos cambiaría vida la eliminación del delito de aborto del Código Penal. ¿Saben a quién sí se las camb…,0,25,2021-11-19 20:53:58+00:00
1306,RT @womenslink: Esta mañana estuvimos en @ArribaBogota hablando sobre la demanda de @causajustaco. Nuestra abogada @LaMariArdila explica qu…,0,8,2021-11-19 20:52:41+00:00
1307,RT @viejas_verdes: @CConstitucional La autonomía es un derecho humano que abarca la posibilidad de la mujer de decidir con libertad el proy…,0,1,2021-11-19 20:51:59+00:00
1308,@CConstitucional La autonomía es un derecho humano que abarca la posibilidad de la mujer de decidir con libertad el proyecto de vida. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,2,1,2021-11-19 20:50:24+00:00
1309,RT @mesaporlavida: El mensaje de nuestras voceras es claro: Cada día qué pasa sin eliminar el delito de aborto es una condena para las muje…,0,11,2021-11-19 20:49:46+00:00
1310,RT @womenslink: Esta mañana estuvimos en @ArribaBogota hablando sobre la demanda de @causajustaco. Nuestra abogada @LaMariArdila explica qu…,0,8,2021-11-19 20:47:49+00:00
1311,@CConstitucional La mayoría de los abortos inducidos ocurren durante el primer trimestre del embarazo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:47:01+00:00
1312,"RT @adrianawall: Hoy le toca a Colombia. 
#CausaJustaPorElAborto
#AbortoLegalYa https://t.co/mfeeW2z4wc",0,12,2021-11-19 20:46:30+00:00
1313,@CConstitucional El reconocimiento de la autonomía de las mujeres es un prerequisito para la construcción de paz. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:44:50+00:00
1314,@CConstitucional El sistema de salud colombiano aha incorporado en sus beneficios todas las prestaciones que se requieren para la garantía del aborto seguro. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 20:42:57+00:00
1315,"Esta mañana estuvimos en @ArribaBogota hablando sobre la demanda de @causajustaco. Nuestra abogada @LaMariArdila explica que el delito de aborto es inútil y, además, le hace daño a las mujeres que viven en contextos de vulnerabilidad. #CausaJustaPorElAborto #CorteVoteSí https://t.co/kmVzHN11Bn",17,8,2021-11-19 20:41:59+00:00
1316,@CConstitucional La liberalización no incrementa los abortos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:40:23+00:00
1317,"@CConstitucional: en concordancia, lo que sigue es #CorteVoteSi 
#CausaJustaPorElAborto #90Argumentos https://t.co/P7pbVnpmNK",0,0,2021-11-19 20:37:31+00:00
1318,@CConstitucional Ejercer la obejeción de conciencia tiene límites e implica obligaciones claras por parte de los profesionales de la salud. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:36:12+00:00
1319,@CConstitucional La prohibición del aborto genera un andamiaje institucional de enormes proporciones. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:34:46+00:00
1320,"#CorteVoteSí ¿En qué va la decisión de la .@CConstitucional para despenalizar el aborto en #Colombia y proteger la libre decisión y la salud de las mujeres que se someten a IVE en la clandestinidad con riesgos enormes?
#CausaJustaPorElAborto",1,1,2021-11-19 20:34:34+00:00
1321,@CConstitucional Los triunfos de los grupos antiderechos han sido pocos en los últimos años. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:33:05+00:00
1322,RT @mesaporlavida: @CConstitucional Las fallas administrativas en los servicios de salud impiden a las mujeres acceder a la IVE. Tenemos má…,0,1,2021-11-19 20:31:16+00:00
1323,@CConstitucional El establecimiento de causales o excepciones es arbitrario y menoscaba el goce pleno de los derechos de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:30:23+00:00
1324,@CConstitucional El sistema de salud colombiano aha incorporado en sus beneficios todas las prestaciones que se requieren para la garantía del aborto seguro. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 20:27:51+00:00
1325,@CConstitucional La eliminación del delito de aborto del código penal es una cuestión de democracia. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:26:08+00:00
1326,@CConstitucional La autonomía es un derecho humano que abarca la posibilidad de la mujer de decidir con libertad el proyecto de vida. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:24:37+00:00
1327,"Argumentos para legalizar el aborto sobran. El moralismo les nubla. 
Hoy será un día histórico y yo tengo esperaza.
Pase lo que pase nuestra lucha cada vez està màs foetalecida. ¡Fuerza compañeras!
#AbortoLegalYa
#CausaJustaPorElAborto",1,0,2021-11-19 20:24:36+00:00
1328,@CConstitucional Por desconocimiento del marco legal sobre IVE muchos profesionales del sector salud terminan impidiendo el acceso a los servicios. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:24:23+00:00
1329,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 20:21:23+00:00
1330,@CConstitucional Tanto el modelo de causales como el de plazos son restrictivos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,2,0,2021-11-19 20:20:25+00:00
1331,"El mensaje del movimiento @causajustaco es claro: Cada día qué pasa sin eliminar el delito de aborto es una condena para las mujeres y niñas. Seguiremos insistiendo en esta conversación necesaria.
#CorteAbortoSí #CausaJustaPorElAborto
https://t.co/Nlauk7VSSx",0,0,2021-11-19 20:16:54+00:00
1332,@CConstitucional La autonomía es un derecho humano que abarca la posibilidad de la mujer de decidir con libertad el proyecto de vida. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:16:31+00:00
1333,"@CConstitucional El delito de aborto es improcedente, ineficaz, innecesario y violatorio de la moral privada. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 20:14:45+00:00
1334,"RT @IvanDariohR: A los hombres que están en contra del aborto, un derecho fundamental que solo compromete a las mujeres, mañana es el día i…",0,35,2021-11-19 20:12:13+00:00
1335,"RT @corphumanas: Corte Constitucional de Colombia 🇨🇴decide si el aborto será totalmente legal 
Justicia de Colombia estudia dos demandas qu…",0,5,2021-11-19 20:11:30+00:00
1336,@CConstitucional El marco de políticas públicas en materia de IVE protege a las mujeres en el ejercicio de este derecho. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:10:22+00:00
1337,@CConstitucional El aborto sigue siendo un problema de salud pública en Colombia y en el mundo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:09:47+00:00
1338,RT @itamaria83: Vamos @CConstitucional? #causajustaporelaborto #CorteAbortoSí https://t.co/od6rOhpZpw,0,378,2021-11-19 20:08:47+00:00
1339,"@CConstitucional A los fines de la pena, el aborto no debería ser un delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 20:04:41+00:00
1340,"@CConstitucional El sector justicia, en lugar de proteger, vulnera el derecho a la IVE de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 20:03:16+00:00
1341,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 20:02:47+00:00
1342,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 20:01:07+00:00
1343,@CConstitucional Los costos del aborto legal en Colombia son altos a causa de la mala práxis. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 20:00:23+00:00
1344,"RT @catamartinezc: Buenos días a quienes se levantan con más ganas, con más fuerzas, con más valentía para seguir luchando por nuestros der…",0,8,2021-11-19 19:59:37+00:00
1345,@CConstitucional Las fallas administrativas en los servicios de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,1,2021-11-19 19:58:06+00:00
1346,@CConstitucional La prohibición del aborto genera un andamiaje institucional de enormes proporciones. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:56:28+00:00
1347,@CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:54:50+00:00
1348,"Es una #CausaJustaPorElAborto
@causajustaco

#CorteAbortoSi
#Colombia https://t.co/B3oIdrSC0t",0,0,2021-11-19 19:53:38+00:00
1349,@CConstitucional El factor de interpretación de las causales del aborto legal es problemático. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:50:24+00:00
1350,RT @LaMariArdila: ¿Quién dijo que era fácil hacer historia? También ¿quién dijo que nos cansamos fácilmente? Esto no ha acabado. Seguimos e…,0,14,2021-11-19 19:49:10+00:00
1351,@CConstitucional Las normas restrictivas sobre aborto expresan en esencia una desvalorización del proyecto de vida de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:46:36+00:00
1352,@CConstitucional No toda declaración de objeción de conciencia es legal. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:44:59+00:00
1353,"@CConstitucional Las políticas de aborto que penalizan a las mujeres están informadas por el menor valor que asignan a sus vidas y, a la vez, por el mayor que se otorga a la vida biológica. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 19:43:55+00:00
1354,RT @agualaboca: A muchas personas no nos cambiaría vida la eliminación del delito de aborto del Código Penal. ¿Saben a quién sí se las camb…,0,25,2021-11-19 19:42:34+00:00
1355,"Ya llegó la hora de dejar a las mujeres decidir sobre sus cuerpos @CConstitucional 

#CorteAbortoSi #CorteVoteSi #CausaJustaPorElAborto https://t.co/0MflBfsRII",9,0,2021-11-19 19:41:57+00:00
1356,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-19 19:41:47+00:00
1357,RT @agualaboca: A muchas personas no nos cambiaría vida la eliminación del delito de aborto del Código Penal. ¿Saben a quién sí se las camb…,0,25,2021-11-19 19:40:53+00:00
1358,@CConstitucional La mala implementación del aborto legal en Colombia ha profundizado las desigualdades. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:40:25+00:00
1359,@CConstitucional La interpretaciónd el marco legal sobre IVE sigue siendo restrictiva y sesgada. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:36:45+00:00
1360,@CConstitucional Tanto el modelo de causales como el de plazos son restrictivos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:35:12+00:00
1361,"@CConstitucional La objeción de conciencia impacta negativamente no sólo el acceso de las mujeres a la IVE, sino al propio sistema de sald ocasionando daños a terceros. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 19:31:55+00:00
1362,@CConstitucional Las barreras a la IVE se intensifican en las zonas de conflicto armado. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 19:30:26+00:00
1363,@CConstitucional El reconocimiento de la autonomía de las mujeres es un prerequisito para la construcción de paz. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:25:39+00:00
1364,"@CConstitucional El sector justicia, en lugar de proteger, vulnera el derecho a la IVE de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 19:24:17+00:00
1365,@CConstitucional La interpretación restrictiva de una causal puede hacer que un aborto legal se transforme en delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:22:12+00:00
1366,@CConstitucional La penalización obstaculiza el acceso a la información y el acceso pleno de las mujeres a su ciudadania. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 19:20:20+00:00
